Participant_ID,Age,Gender,Sport_Type,Experience_Years,Training_Method,Adaptation_Type,Session_Count,Session_Duration_Min,Training_Period_Weeks,Intervention_Intensity_Level,Intrinsic_Motivation,Extrinsic_Motivation,Anxiety_Level,Stress_Coping_Ability,Resilience_Index,Self_Confidence_Score,Performance_Score,Training_Adherence_Rate,Post_Session_Satisfaction_Score,Motivation_Gain,Confidence_Gain,Stress_Reduction_Percentage,Adaptation_Effectiveness_Score
125,21.23486418,Male,Basketball,7.603949297,Goal-setting,Feedback-based,16.26681545,76.0133949,7.662584039,Low,54.84214528,76.05536575,57.93891157,100,76.92488682,72.78168057,76.90840862,95.24428371,78.007761,7.255502569,15.60863294,2.600523368,15.78687381
126,28.94217524,Female,Basketball,1.708080491,Goal-setting,AI-guided,20.5831853,77.54166137,11.23496726,Low,89.41021997,66.6446523,6.970417645,48.38368456,69.94186328,50.67974827,100,66.75327394,56.32388723,14.55755206,12.95178567,16.4968714,16.31118599
127,25.94994749,Female,Swimming,10.36435144,Goal-setting,Coach-adjusted,15.61655636,80.26212725,11.11887833,Medium,47.56057158,55.00930424,66.09787804,78.84597816,67.99765654,92.33807349,84.13410844,57.07193749,62.5541394,6.364712893,17.62140186,11.77632315,17.55791845
128,20.70673266,Male,Swimming,4.482604115,Mindfulness,Coach-adjusted,8.346381518,61.49486617,11.34947555,Medium,93.08429846,71.85921782,5.886329178,79.86598795,54.65102946,62.86979834,59.80404804,77.7321338,91.47133193,6.670950248,13.49576276,24.21660236,4.209418656
129,24.86506145,Female,Basketball,2.763893967,Mindfulness,Feedback-based,13.27095696,68.71016901,7.318521236,Medium,74.36596097,65.38967391,24.22642532,61.90368985,84.82241829,58.34330332,70.5518074,93.21839568,47.77262818,4.579597932,18.37072772,17.50016027,8.922485273
130,27.18402877,Female,Swimming,4.414743494,Mindfulness,Feedback-based,9.230040196,34.98739223,6.471440864,Medium,61.98104145,54.89685134,41.98714546,74.45369218,69.37673793,15.71909754,76.41070383,76.29883598,76.33177445,7.85884459,18.50620434,22.64927518,18.38879833
131,31.61790369,Female,Basketball,4.359780575,Self-talk,Coach-adjusted,18.3840694,73.87829623,4.193005322,Medium,70.31991699,65.92266885,26.79148222,45.28655282,79.1867976,55.81515713,77.25051353,63.723383,78.96017126,3.529807628,3.046114564,12.95968838,11.03445129
132,23.07718696,Male,Football,3.013864709,Mindfulness,Coach-adjusted,23.47120782,47.15421032,6.289976548,High,86.84653317,65.56138001,19.61023722,62.08159871,81.63328324,64.30914686,88.76729773,84.58871114,60.99976567,3.189318149,18.25324308,16.51794324,12.12447967
133,28.89056406,Female,Athletics,4.329781428,Visualization,AI-guided,14.61279293,63.11678655,4.827981456,Medium,67.83102574,71.12295645,38.23355079,70.70068896,74.78689211,89.98196892,54.91294864,70.69277762,88.92231868,7.867220915,17.20743528,13.47607534,14.69515149
134,27.18944105,Male,Swimming,0.800476752,Self-talk,Feedback-based,1.267081464,83.24617703,3.134681905,Low,59.88277054,58.63820985,10.55066516,65.89952212,79.93472681,77.20648167,57.03602411,86.96538211,83.95930741,2.183098096,11.05352295,17.35700105,10.90156032
135,23.84538896,Male,Football,2.920806014,Self-talk,Coach-adjusted,14.90875202,51.31809873,9.70368944,Low,61.21830606,65.15179753,23.64334492,74.47976488,49.33115245,60.387648,91.78330759,90.61320582,72.48880104,10.46297477,12.57960129,11.33140643,10.55062372
136,24.52690579,Male,Athletics,7.583993094,Visualization,AI-guided,14.95654123,58.37223268,4.98707179,Medium,67.95572962,78.64503723,45.57560525,87.38295592,65.79407257,50.18407136,84.14719556,65.21270238,98.1032959,5.166044439,5.873336057,17.99444143,13.69091616
137,36.25576663,Male,Athletics,7.985900216,Self-talk,AI-guided,8.409577293,91.79231164,6.16429468,Medium,79.28548726,59.5663965,62.04779086,84.03091365,73.17941166,61.39484055,93.00806831,90.65046964,58.59862741,6.565994473,8.335446308,18.48143446,12.73907959
138,35.60051848,Female,Basketball,5.01712391,Visualization,Feedback-based,5.717482281,61.68159738,9.121955661,High,61.28593201,85.58601304,15.40222168,91.10523552,54.30641879,79.69893203,78.48894973,80.86749398,83.99672818,8.946170373,4.595172306,13.68402616,11.77069401
139,38.40119059,Male,Basketball,1.688245007,Goal-setting,Feedback-based,14.49587255,58.2496144,5.73253297,Low,90.26083651,39.33021803,51.46045812,82.44948831,83.25213835,70.63055298,79.17650929,95.64386717,50.53629863,7.769340164,12.33155159,11.27411917,10.96816384
140,23.68138882,Male,Athletics,5.81541694,Mindfulness,AI-guided,10.64716327,41.91307019,8.25977911,Low,74.8703781,61.86554375,46.69642957,91.32837548,66.40459242,75.61000074,88.20514035,98.77312655,78.51568836,6.006607766,8.616354083,20.41078733,6.194556713
141,21.82814406,Female,Athletics,5.141969971,Goal-setting,AI-guided,7.254287769,67.77633878,8.697325403,Medium,80.21212547,84.01327916,42.42985359,83.52204081,79.39697907,67.54281381,77.70330634,71.53727411,72.70218044,1.599127199,9.718189892,19.36028436,9.641075649
142,25.47301045,Female,Athletics,0,Goal-setting,AI-guided,19.19034501,52.43679397,9.993682208,Medium,79.16927287,59.27449699,52.90320764,98.16978275,77.41015568,30.32831393,80.60732277,85.51701378,75.65759891,8.692141311,5.929624178,18.81913822,14.47297092
143,27.43372362,Male,Athletics,11.48949696,Self-talk,Coach-adjusted,6.865586305,69.87468462,7.642709564,Medium,42.96234099,67.13872196,58.84023488,50.05006341,90.58452811,76.55527411,91.28833704,84.84377026,94.58676688,14.07513227,7.498769065,19.70837657,15.17512312
144,29.12166861,Male,Swimming,5.300077755,Goal-setting,AI-guided,17.27565276,64.27308962,5.366404783,Medium,76.16080977,60.93561193,24.83458393,33.83680286,58.58551901,46.37388693,84.90990116,82.54908899,73.40348803,3.833113211,9.032205329,21.93382954,10.14259958
145,22.58240046,Female,Basketball,0.458819827,Visualization,Coach-adjusted,9.934737949,61.50740148,9.994736021,Medium,89.21205072,56.4451692,85.46743439,74.45584733,87.85043208,73.43645327,66.62931582,80.70763173,80.00510818,10.64553496,2.860108492,18.47692934,6.049612468
146,23.12883097,Male,Swimming,9.343709692,Self-talk,Feedback-based,17.38224187,72.3360616,9.204869123,Low,79.05631983,75.92870069,52.91747636,62.69009746,76.73124036,66.85671439,67.47188152,74.42308693,84.2751123,12.28075963,7.742408965,6.860802556,13.19365528
147,29.61599084,Male,Athletics,6.014198406,Goal-setting,AI-guided,11.37858308,63.55387974,9.405294358,Medium,74.37588534,75.18209241,31.13537455,56.03631703,73.29083798,71.00149659,80.81299555,77.78784135,75.56298402,7.619702429,11.10721129,6.924403093,16.12448827
148,28.30598647,Female,Basketball,5.884198843,Goal-setting,AI-guided,17.00534957,57.7836696,4.761282141,Low,89.14058755,80.67093774,5.245251335,92.68019815,82.62621387,100,71.43382177,67.29482802,93.10456932,8.402767523,9.023866448,11.03292131,6.399016918
149,28.83405309,Male,Tennis,5.137347047,Mindfulness,Feedback-based,12.55985972,58.09132376,4.59375956,Low,79.59943653,58.8672318,22.1002067,79.23413392,81.46768348,65.05924265,91.91866684,88.32571612,64.99765301,6.29097715,8.819612321,10.3666596,16.61528223
150,24.73912978,Female,Tennis,5.46144125,Self-talk,AI-guided,8.756721039,61.40856983,8.258008179,Medium,93.4360375,67.86771398,29.92974001,100,66.84573024,52.08849942,51.98992104,90.21709895,90.54454523,5.298465898,11.1393394,19.66033499,17.10941678
151,17.67879093,Female,Basketball,3.055275275,Self-talk,Coach-adjusted,5.013408026,65.87891916,8.716887956,High,65.84616347,66.75641205,49.57626774,83.87598649,46.68242309,55.46714587,92.73895952,66.21905509,64.86636258,10.16645983,7.14752912,18.8996632,7.433486511
152,22.13387846,Male,Football,5.845206829,Mindfulness,Coach-adjusted,7.304417064,64.6811831,7.752005143,High,58.40089982,59.40517685,54.49045754,83.90479125,33.2048805,90.23213053,84.05575952,63.23339727,88.86991536,10.0796995,5.481073295,15.66494321,10.53022626
153,16.09739181,Male,Basketball,4.604178953,Goal-setting,Feedback-based,12.63702967,65.63519449,8.25744542,High,79.20217184,75.87817714,56.1901903,87.16585917,81.15011144,65.09651982,65.7258985,60.82683665,57.18593551,3.071966456,2.479660377,9.655777043,9.097204276
154,11.83398707,Male,Tennis,0,Mindfulness,Coach-adjusted,15.30757598,77.37399402,7.236940237,Medium,70.62562679,63.94764071,25.28597101,98.88350336,71.07185651,56.95315064,49.54510829,55.73049361,62.2609408,9.41639322,0,19.50567433,12.47922391
155,30.33591857,Male,Athletics,3.381442333,Goal-setting,Coach-adjusted,17.44721107,55.82882426,7.873621853,Medium,84.69250686,72.9299494,34.49791998,74.28035751,82.58656812,81.03905989,61.30480239,64.24311813,51.65052206,5.412495905,7.509839215,11.56257238,16.80719724
156,26.60556624,Female,Basketball,7.94763517,Self-talk,Coach-adjusted,11.18677512,74.01439244,8.860268122,High,70.06590801,76.09406947,6.357163671,69.49810757,82.9555025,66.75537592,77.36671431,89.5885441,61.31691528,8.440932999,2.471434579,22.83443957,7.864957615
157,29.10716699,Female,Athletics,6.018400084,Self-talk,Coach-adjusted,12.77215609,61.81248191,7.056967196,Medium,74.18270411,63.7294757,56.92281011,51.46926504,75.79455598,65.36526249,62.259819,72.58441478,90.16683854,9.367053218,20.37207151,9.590251577,6.40892992
158,31.87578546,Female,Tennis,2.547479441,Goal-setting,Coach-adjusted,4.112352612,68.1606931,6.558861259,Medium,96.87415685,46.17318733,28.28687116,79.65275248,66.93293421,59.83048084,55.59283377,80.09815398,69.03224705,3.370891397,12.95265467,21.07141253,6.843506962
159,20.941533,Male,Basketball,6.089050808,Mindfulness,Coach-adjusted,20.61505398,56.83024793,4.617282816,High,87.05238033,80.92986035,59.49610161,70.09386356,59.16245134,66.02471053,98.35139542,81.26205756,65.62329524,9.396706301,18.51221324,13.67241962,6.151272525
160,26.26400855,Male,Athletics,2.677706562,Mindfulness,Coach-adjusted,15.08308631,87.69979819,7.496923707,Low,79.40734493,57.07719378,34.05442153,100,69.31935112,83.56930099,68.8253965,83.55892334,83.86441883,3.776483927,15.82589643,3.920933186,12.34681583
161,36.5548103,Male,Football,7.116159654,Self-talk,Feedback-based,8.030038915,78.55607861,4.300002306,High,83.25341559,88.51008088,43.4796188,61.87125377,67.35199582,100,52.43501478,72.53561721,51.97073916,9.670771182,5.582406823,28.05109333,19.28416514
162,25.25672892,Male,Basketball,3.253249054,Goal-setting,Feedback-based,10.06284866,56.47705919,6.54880276,Low,57.81783321,89.69455019,37.95075458,69.00511263,87.88875475,64.24934642,73.43042922,85.07121404,54.21264117,2.474055165,10.77699009,7.394796489,9.621064989
163,32.96219955,Female,Swimming,5.279918853,Goal-setting,Feedback-based,15.60518607,66.48323811,6.717364832,Low,56.61577511,61.47188256,31.39762163,65.26490863,55.46047751,55.38831577,63.5156837,79.30440304,85.93368891,8.684537054,18.73083453,19.45234741,10.59531657
164,23.69822407,Male,Athletics,2.111088741,Visualization,Coach-adjusted,18.96191502,58.44167849,9.120745089,Medium,63.48180439,45.73925377,29.93442794,78.61092158,77.2897539,54.21442558,69.13860349,83.46044972,84.94870857,1.12466426,17.11465571,25.41497214,6.610860171
165,27.79535442,Male,Athletics,4.017709406,Mindfulness,Feedback-based,11.05105376,67.39600938,8.093238173,High,88.45479399,73.36245327,36.8883249,47.85577791,50.45397634,76.23888607,54.40932452,77.85695755,78.85171901,5.695610532,12.50255286,21.43175658,13.3316155
166,24.63473238,Female,Tennis,0.751241628,Self-talk,AI-guided,15.73649254,64.99676427,6.362102913,Medium,54.20476357,82.41913276,48.2809787,85.88997108,90.65061772,91.67351407,88.39886838,58.15461686,86.45191776,5.20857117,4.333423972,15.13287604,15.48000979
167,28.06185241,Female,Tennis,0.768234355,Visualization,Feedback-based,16.00536889,69.11614538,5.585602708,High,69.02894582,54.29413079,47.19700821,85.71312482,56.44174979,75.22442078,71.52649817,82.2388824,86.09380526,8.569960455,10.61628728,7.260075959,7.923867737
168,25.21827271,Male,Tennis,5.58797721,Goal-setting,Feedback-based,12.70900584,51.04192787,8.757953666,High,100,59.07271751,56.02892813,47.12190352,79.16412922,69.2075151,100,79.45019643,59.42137118,7.3110792,18.5133236,19.38147312,13.85035159
169,25.26602888,Female,Swimming,4.034526094,Mindfulness,AI-guided,10.48952971,31.29027659,8.981115763,Low,61.67242195,67.67126897,14.69373858,86.95920603,80.17705996,79.04672087,71.53772397,86.36932144,73.66847249,9.697879008,15.84606041,15.95216143,10.55245388
170,25.70659995,Female,Football,5.313637078,Visualization,Coach-adjusted,18.79207627,93.13691664,4.664872612,Medium,91.67145106,86.1137394,49.69387605,58.1333692,83.26098813,66.40742821,73.68755464,78.74937663,75.36724205,11.7917362,7.134875878,17.72408003,10.70184987
171,30.77174097,Male,Football,8.733859878,Self-talk,AI-guided,11.84082528,73.36789236,9.570953938,Medium,69.81649192,52.88286715,56.5674308,77.75450488,98.65007793,68.13002436,71.24319464,48.93586613,64.7011328,4.089721022,12.73735877,9.368478098,12.37144431
172,30.54919897,Male,Tennis,7.16474334,Self-talk,AI-guided,13.20479173,75.0655833,7.128004574,High,84.04729484,66.90342609,58.54256397,81.80918066,47.5058305,75.5592044,58.50351033,88.89346072,88.20563946,8.754347754,20.96910767,23.23860489,14.90393588
173,21.08954217,Female,Swimming,2.526766231,Mindfulness,AI-guided,7.516583857,43.22406402,10.21126513,Medium,63.14334454,64.20298186,42.10529942,54.27596015,66.83460853,37.27846696,76.63042547,79.20617288,67.37086914,9.708404396,0,16.1245397,13.35516612
174,28.1047543,Female,Tennis,13.19913753,Goal-setting,Feedback-based,18.22230873,47.75610762,6.236186156,Medium,93.28429978,56.05981571,65.09473343,55.90749189,51.31739834,100,75.01235667,68.16588943,55.18462799,1.829339983,2.987814749,10.88310128,14.3885449
175,30.06898435,Female,Tennis,0.624942114,Self-talk,Coach-adjusted,8.119542257,58.51470634,6.781563021,Medium,75.311857,57.67663623,50.3996238,35.78357626,62.66151557,69.78205629,81.46223963,75.90844399,88.19488362,6.529239458,8.87063508,23.06036991,6.057168999
176,22.17642529,Female,Athletics,8.539501568,Self-talk,Coach-adjusted,9.591921462,46.0985397,9.191879682,Medium,66.11796221,60.28814479,45.49206251,49.72204046,66.25359531,65.79251642,75.28956972,96.16340485,66.04493575,10.89861879,7.90629188,14.79463064,13.04633041
177,23.06163279,Male,Swimming,3.1498488,Goal-setting,Coach-adjusted,9.164363265,71.3346869,6.297933476,Low,66.23964796,63.39414464,49.73978508,100,60.97607723,51.89197798,64.26253703,69.58324758,91.00134381,5.567461455,9.959252404,11.66939439,16.18375362
178,17.63143109,Male,Tennis,4.125224809,Goal-setting,Feedback-based,10.91161192,67.70209195,11.81011589,Medium,79.10782731,69.2829948,41.6248672,62.76543384,63.67554654,58.37172362,58.08498485,74.76337162,72.6204386,3.066524683,12.01174876,13.5507279,14.80908417
179,34.21100405,Male,Tennis,4.76833004,Mindfulness,AI-guided,7.978150234,62.67929222,6.397440168,Medium,59.37313812,62.75769914,19.32750302,87.40782897,83.98310948,50.70498785,78.55713898,80.87184245,63.38974542,3.835080368,14.20155748,21.56016992,8.303190249
180,28.19567414,Female,Swimming,9.764043668,Goal-setting,AI-guided,9.80730886,66.0064759,9.221020146,High,57.37040302,80.90092308,62.71902932,82.28377662,100,54.62710529,77.58128073,59.15371797,75.02643811,7.459495015,15.06258856,19.89067485,6.89104733
181,19.2298622,Female,Basketball,7.158546901,Mindfulness,Coach-adjusted,19.81238105,64.65148527,7.866960869,Low,100,61.96994492,61.94233553,48.3905493,87.6549384,44.6746832,80.13190337,74.95167638,71.22122563,19.32975104,20.42251587,15.47053177,16.12792737
182,25.84570957,Male,Tennis,9.623256181,Self-talk,AI-guided,13.62781096,75.93285145,4.952396016,High,69.81631604,62.5885157,47.79022842,75.10112086,83.69271237,65.16931847,73.25285279,57.97799518,64.39481295,13.9352087,14.28230421,22.02877436,5.832576148
183,24.07611358,Male,Football,6.568502779,Goal-setting,Feedback-based,2.69517989,76.33296621,6.940990215,Medium,74.24174247,68.69345613,22.26246257,45.12746397,80.77497522,50.42411024,65.76872011,64.84760974,100,5.309525846,13.79034671,3.632237171,15.23412093
184,22.34479712,Male,Athletics,7.9553612,Visualization,Feedback-based,14.79271055,66.61846072,11.28460067,Low,55.53383682,66.09712801,8.019408884,59.09555514,86.49711286,72.5933098,88.39734471,68.48789206,59.31740478,15.39096597,16.97259724,20.67525651,14.25616811
185,26.55468432,Male,Swimming,5.352235745,Goal-setting,Feedback-based,11.47224072,35.40762211,6.909664551,Low,95.16873538,94.87059233,41.53897431,71.90462389,59.50003459,40.46444352,97.37456352,97.96859806,78.07124969,8.074312689,24.40117489,14.60885977,7.668990554
186,30.47696248,Male,Athletics,4.585107337,Goal-setting,AI-guided,8.967263075,51.59171288,8.547546601,Medium,64.49195301,61.92603475,53.84695627,66.38032329,80.48313153,65.28384053,44.5617368,83.9044179,74.55862335,8.316351337,0.126241551,9.204890282,12.59931821
187,26.79544674,Male,Basketball,5.513200903,Self-talk,Coach-adjusted,9.773743003,72.53654269,6.180398896,Low,64.24088353,71.63774094,54.79358928,54.54349555,100,50.61088514,48.11884998,85.91297396,81.38253304,4.412856446,4.551136044,17.13691331,9.598584492
188,30.57951966,Female,Tennis,1.046515531,Goal-setting,Coach-adjusted,6.281017843,81.90848703,7.336678966,Medium,79.28305047,77.14607476,57.50429721,42.45546901,100,53.83750297,71.19623015,86.80399716,74.36597431,4.285710338,8.762240785,18.34867943,11.34838807
189,22.25459668,Male,Football,7.133601765,Self-talk,Feedback-based,13.36625252,75.13563922,11.61383879,Low,81.64098104,50.56135301,87.53878838,94.57652673,93.10794413,92.4789731,53.64129911,74.97269812,71.49053337,0,24.04141833,3.603385731,12.41715026
190,19.39333106,Male,Athletics,3.681625272,Self-talk,Feedback-based,7.488161835,70.25491659,9.16596549,Medium,68.35029576,59.10149927,47.92186506,68.28719345,76.11200512,67.41091194,64.10696474,84.85949005,100,5.587830438,10.76711457,18.06900292,13.57585704
191,27.84392878,Female,Swimming,7.968052777,Goal-setting,AI-guided,4.021339487,42.68932454,9.409753355,Low,55.25485441,81.09133863,50.66488469,70.87471006,67.77486152,70.50510484,73.99566916,86.58082902,68.0398758,4.430591905,11.0150536,21.51212197,14.17341074
192,21.08193765,Female,Football,8.784438959,Goal-setting,Coach-adjusted,9.278413151,59.30579687,7.608087753,Medium,83.07915075,64.3479572,82.07639503,76.78957996,65.41347147,53.78734082,71.9651587,49.84641453,59.50709891,10.96311486,9.631230206,15.25385512,10.04290212
193,23.51401027,Male,Swimming,5.807748792,Mindfulness,Coach-adjusted,14.48462372,47.23573955,2.854008418,High,61.27098076,72.59804239,4.415684447,87.76304374,100,22.34152284,75.16813861,100,50.03108343,8.129234631,15.5994504,13.2308754,7.376895427
194,20.94945464,Male,Tennis,2.65732755,Mindfulness,Feedback-based,14.1511604,89.68344296,8.767535099,Medium,84.41407024,38.95326638,61.1229022,72.88956404,72.05699044,57.95660536,64.73499497,57.06534521,46.75287684,5.352492324,26.76108717,14.24797086,11.9932903
195,21.10706642,Male,Athletics,0.186878986,Cognitive Restructuring,Coach-adjusted,6.444134431,73.64582524,7.832005125,Medium,62.32889559,69.82219993,48.6036318,68.19072522,78.03238092,82.93173704,78.79114909,96.51510135,86.27131112,2.222841358,12.09372216,16.35391734,13.6615029
196,24.22465968,Male,Athletics,2.598829115,Self-talk,AI-guided,8.480249161,80.68022305,10.41479871,Medium,91.006625,79.07795145,71.89034982,84.15647356,69.63487284,87.5326029,80.72115373,80.95032835,61.81718052,8.300325275,4.621500268,5.870006411,19.16611917
197,29.22127566,Female,Tennis,6.611847063,Mindfulness,Feedback-based,13.88389954,36.14037448,4.724494738,Medium,95.82105895,80.77847897,65.0299386,79.03513557,91.1837844,44.76788843,88.92811542,78.32202302,76.37538184,10.49677453,15.00135656,17.55430214,10.92948341
198,29.23124322,Female,Athletics,8.651800613,Goal-setting,AI-guided,18.68640107,52.15408471,8.514280959,Low,53.15720403,62.22966491,34.89336856,85.63020802,90.99055906,37.36201987,89.46650194,69.66473113,60.71356138,6.064703875,14.34781315,12.64692535,8.661510317
